timestamp,step,tag,value,source_file,relative_path,experiment,datetime
1749615534.5079782,2,Loss/train,1.0633310079574585,events.out.tfevents.1749611105.Eli-Alien-x14.3776.0,exp3\logs\events.out.tfevents.1749611105.Eli-Alien-x14.3776.0,exp3,2025-06-11 04:18:54.507978201
1749615534.5079782,2,Loss/val,1.3671152591705322,events.out.tfevents.1749611105.Eli-Alien-x14.3776.0,exp3\logs\events.out.tfevents.1749611105.Eli-Alien-x14.3776.0,exp3,2025-06-11 04:18:54.507978201
1749615534.5079782,2,Accuracy/train,0.768894374370575,events.out.tfevents.1749611105.Eli-Alien-x14.3776.0,exp3\logs\events.out.tfevents.1749611105.Eli-Alien-x14.3776.0,exp3,2025-06-11 04:18:54.507978201
1749615534.5079782,2,Accuracy/val,0.7097144722938538,events.out.tfevents.1749611105.Eli-Alien-x14.3776.0,exp3\logs\events.out.tfevents.1749611105.Eli-Alien-x14.3776.0,exp3,2025-06-11 04:18:54.507978201
1749615534.5079782,2,BLEU/val,0.3086307644844055,events.out.tfevents.1749611105.Eli-Alien-x14.3776.0,exp3\logs\events.out.tfevents.1749611105.Eli-Alien-x14.3776.0,exp3,2025-06-11 04:18:54.507978201
1749615534.5079782,2,LR,0.0005000000237487257,events.out.tfevents.1749611105.Eli-Alien-x14.3776.0,exp3\logs\events.out.tfevents.1749611105.Eli-Alien-x14.3776.0,exp3,2025-06-11 04:18:54.507978201
1749623714.106066,2,Loss/train,1.03689706325531,events.out.tfevents.1749615572.Ayushs-MacBook-Pro-2.local.14937.0,transformer_run\logs\events.out.tfevents.1749615572.Ayushs-MacBook-Pro-2.local.14937.0,transformer_run,2025-06-11 06:35:14.106065989
1749623714.106179,2,Loss/val,1.3202900886535645,events.out.tfevents.1749615572.Ayushs-MacBook-Pro-2.local.14937.0,transformer_run\logs\events.out.tfevents.1749615572.Ayushs-MacBook-Pro-2.local.14937.0,transformer_run,2025-06-11 06:35:14.106178999
1749623714.106194,2,Accuracy/train,0.7653957009315491,events.out.tfevents.1749615572.Ayushs-MacBook-Pro-2.local.14937.0,transformer_run\logs\events.out.tfevents.1749615572.Ayushs-MacBook-Pro-2.local.14937.0,transformer_run,2025-06-11 06:35:14.106194019
1749623714.106206,2,Accuracy/val,0.706847608089447,events.out.tfevents.1749615572.Ayushs-MacBook-Pro-2.local.14937.0,transformer_run\logs\events.out.tfevents.1749615572.Ayushs-MacBook-Pro-2.local.14937.0,transformer_run,2025-06-11 06:35:14.106205940
1749623714.106219,2,BLEU/val,0.3119626045227051,events.out.tfevents.1749615572.Ayushs-MacBook-Pro-2.local.14937.0,transformer_run\logs\events.out.tfevents.1749615572.Ayushs-MacBook-Pro-2.local.14937.0,transformer_run,2025-06-11 06:35:14.106219053
1749623714.106241,2,LR,0.0010000000474974513,events.out.tfevents.1749615572.Ayushs-MacBook-Pro-2.local.14937.0,transformer_run\logs\events.out.tfevents.1749615572.Ayushs-MacBook-Pro-2.local.14937.0,transformer_run,2025-06-11 06:35:14.106240988
1749586880.6877222,3,Loss/train,1.4230968952178955,events.out.tfevents.1749582302.Eli-Alien-x14.25968.0,exp1\logs\events.out.tfevents.1749582302.Eli-Alien-x14.25968.0,exp1,2025-06-10 20:21:20.687722206
